Admin Status,VPN Access ID,Alive,Site Id,Nickname,Site Name,Region,Product,Bandwidth
1574,2620,Up,80230520,9220,TØNSBERG MAT AS - 7080003509482 SPAR Tønsberg TRÆLEBORGVEIEN 9 3112 TØNSBERG 3112 TØNSBERG,TØNSBERG,NC MANAGED VPN ACCESS,100000
1575,2621,Up,80230992,25584,NORGESGRUPPEN DATA AS - 7080004170759 Joker Løren Stas PETER MØLLERS VEI 2B 0585 OSLO 0585 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1576,2622,Up,80230456,2301,NG KIWI INNLAND AS - 7080001027001 Kiwi 043 Fjeldset C.J.HAMBROS VEG 2 2414 ELVERUM 2414 ELVERUM,ELVERUM,NC MANAGED VPN ACCESS,100000
1577,2623,Up,80231294,1288,VÅGANE MATSENTER V/ULVESTAD A L - 7080000055678 Nærbutikken Vågane SKÅLAVEGEN 1030 6456 SKÅLA 6456 SKÅLA,MOLDE,NC MANAGED VPN ACCESS,100000
1578,2624,Up,80230741,497,"AREMARK SENTER AS - Joker Aremark, 7080001153250 AREMARKVEIEN 2261 1798 AREMARK 1798 AREMARK",AREMARK,NC MANAGED VPN ACCESS,200000
1579,2625,Up,80230264,1498,MENES OG HARALDSSON BUTIKKDRIFT AS - 7080001352356 Joker Balestrand HOLMEN 11 6899 BALESTRAND 6899 BALESTRAND,SOGNDAL,NC MANAGED VPN ACCESS,100000
1580,2626,Up,80230064,4908,SKOTTERUD MAT AS - 7080001106904 Kiwi 203 Skotterud RÅDHUSVEGEN 6 2230 SKOTTERUD 2230 SKOTTERUD,EIDSKOG,NC MANAGED VPN ACCESS,100000
1581,2627,Up,80231338,1853,NG KIWI INNLAND AS - 7080001436612 KIWI 082 Mæhlumsløkka STAFSBERGVEGEN 76A 2318 HAMAR 2318 HAMAR,HAMAR,NC MANAGED VPN ACCESS,100000
1582,2628,Up,80231216,1021,EIDET HANDEL AS - 7080000029488 Joker Stonglandseidet SKROLSVIKVEIEN 7 9392 STONGLANDSEIDET 9392 STONGLANDSEIDET,SENJA,NC MANAGED VPN ACCESS,100000
1583,2629,Up,80231340,1752,KAIA MAT OG SERVICE AS - 7080001227241 SPAR Kalvåg AMTSKAIVEGEN 8 6729 KALVÅG 6729 KALVÅG,BREMANGER,NC MANAGED VPN ACCESS,100000
1584,2631,"Up, but running on backup",80230820,730,LUNDES TURISTHANDEL AS - 7080000019939 Kiwi 229 Venabygdfjellet RONDEVEGEN 770 2632 VENABYGD 2632 VENABYGD,RINGEBU,NC MANAGED VPN ACCESS,100000
1585,2632,Up,80230981,1135,BUDA AS - 7080000034826 Joker Hjelledalen STRYNEVEGEN 2806 6798 HJELLEDALEN 6798 HJELLEDALEN,STRYN,NC MANAGED VPN ACCESS,100000
1586,2633,Up,80230816,1516,TITTEN AS - 7080000079575 Joker Sleneset STRAUMEN 4 8762 SLENESET 8762 SLENESET,LURØY,NC MANAGED VPN ACCESS,100000
1587,2634,Up,80230238,975,NG SPAR INNLAND AS - 7080001258450 SPAR Vang SLEMSRUDVEGEN 8 2324 VANG PÅ HEDMARKEN 2324 VANG PÅ HEDMARKEN,HAMAR,NC MANAGED VPN ACCESS,100000
1588,2635,Up,80230626,13362,NG KIWI BUSKERUD AS - 7080001297961 Kiwi 573 Lierskogen GAMLE DRAMMENSVEI 90 3420 LIERSKOGEN 3420 LIERSKOGEN,LIER,NC MANAGED VPN ACCESS,100000
1589,2636,Up,80230821,1144,HUSBY HANDEL AS - 7080000035304 Joker Husby - Leka SKEISVEIEN 116 7994 LEKA 7994 LEKA,LEKA,NC MANAGED VPN ACCESS,100000
1590,2637,Up,80230482,391,SENTRUM KJØP AS - 7080000011575 Joker Lesja JAKUP B. KLUKSTADS VEG 44 2665 LESJA 2665 LESJA,LESJA,NC MANAGED VPN ACCESS,100000
1591,2639,Up,80230585,24943,NYHAVN BUTIKKDRIFT AS - 7080004148437 Joker Nyhavn NYHAVN 27 5042 BERGEN 5042 BERGEN,BERGEN,NC MANAGED VPN ACCESS,100000
1592,2640,Up,80231251,2085,NG KIWI ROMSDAL OG NORDMØRE AS - 7080001228538 Kiwi 899 Atlanterhavsveien ATLANTERHAVSVEGEN 1 6532 AVERØY 6532 AVERØY,AVERØY,NC MANAGED VPN ACCESS,100000
1593,2641,Up,80230591,24723,NG KIWI NORD AS - 7080004137974 Kiwi 174 Stakkev STAKKEVOLLVEGEN 11C 9010 TROMSØ 9010 TROMSØ,TROMSØ,NC MANAGED VPN ACCESS,100000
1594,2642,Up,80226913,22243,GAUSTABLIKK HØYFJELLSHOTELL AS - 7080003806802 Pose & Sekk KVITÅVATNVEGEN 381 3660 RJUKAN 3660 RJUKAN,TINN,NC MANAGED VPN ACCESS,100000
1595,2643,Up,80231089,99999,NG KIWI MIDT-NORGE AS - 7080001220747 Kiwi 118 Kyrksæterøra TRONDHEIMSVEIEN 7 7200 KYRKSÆTERØRA 7200 KYRKSÆTERØRA,HEIM,NC MANAGED VPN ACCESS,100000
1596,2645,Up,80231595,2307,NG KIWI BUSKERUD AS - 7080001113049 Kiwi 368 Brakerøya TOMTEGATA 51 3012 DRAMMEN 3012 DRAMMEN,DRAMMEN,NC MANAGED VPN ACCESS,100000
1597,2646,Down,80231254,1488,NG SPAR INNLAND AS - 7080001235352 SPAR Lena VALSETVEGEN 10 2850 LENA 2850 LENA,ØSTRE TOTEN,NC MANAGED VPN ACCESS,100000
1598,2647,Up,80231518,2314,PETER AAS DAGLIGVARE AS - 7080000866434 KIWI 204 Skreia TOTENVEGEN 790 2848 SKREIA 2848 SKREIA,ØSTRE TOTEN,NC MANAGED VPN ACCESS,100000
1599,2648,Up,80230336,1616,ROGNE AS - 7080000361823 Joker Brøttum MÆLUMSVEGEN 5A 2372 BRØTTUM 2372 BRØTTUM,RINGSAKER,NC MANAGED VPN ACCESS,100000
1600,2649,Up,80230993,16142,LENTUS BUTIKKDRIFT AS - 7080001371203 Joker Maridalsveien MARIDALSVEIEN 169A 0469 OSLO 0469 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1601,2650,Down,80230776,960,GUNNARS DAGLIGVARER AS - 7080000027088 Joker Vadsø OSCARSGATE 84 9800 VADSØ 9800 VADSØ,VADSØ,NC MANAGED VPN ACCESS,100000
1602,2651,Up,80231559,97,OLE P FJÆR AS - 7080000003594 SPAR Ottersøy ALEXANDRA SVERDRUPS VEG 2 7940 OTTERSØY 7940 OTTERSØY,NÆRØYSUND,NC MANAGED VPN ACCESS,100000
1603,2652,Up,80231219,4378,ASKO ÅLESUND AS - 7080001078119 Kiwi 832 Sundgata SUNDGATA 8 6003 ÅLESUND 6003 ÅLESUND,ÅLESUND,NC MANAGED VPN ACCESS,100000
1604,2653,Down,80234714,25523,NG KIWI OSLO AKERSHUS AS - 7080004171091 Kiwi 582 Torggata TORGGATA 1 0181 OSLO 0181 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1605,2654,Up,80230696,2300,NG KIWI ØST AS - 7080001113315 Kiwi 347 Sandbakken SKJEBERGVEIEN 169B 1743 KLAVESTADHAUGEN 1743 KLAVESTADHAUGEN,SARPSBORG,NC MANAGED VPN ACCESS,100000
1606,2655,up,80231465,475,NØRSTELIEN LANDHANDLERI AS - 7080001373672 Nærbutikken Nørstelien NORD-TORPVEGEN 1375 2880 NORD-TORPA 2880 NORD-TORPA,NORDRE LAND,NC MANAGED VPN ACCESS,100000
1607,2656,Up,80230477,25163,NORGESGRUPPEN DATA AS - 7080004158658 Kiwi Ryenstubben RYENSTUBBEN 2 0679 OSLO 0679 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1608,2657,Up,80228675,7000,NORGESGRUPPEN SPAR MIDT-NORGE AS - 7080003292995 EUROSPAR Hunstad BODØVEIEN 680 8019 BODØ 8019 BODØ,BODØ,NC MANAGED VPN ACCESS,100000
1609,2658,Up,80230787,701,TRÆNA HANDEL AS - 7080000019212 Joker Træna JANESVÅGEN 6 8770 TRÆNA 8770 TRÆNA,TRÆNA,NC MANAGED VPN ACCESS,100000
1610,2659,up,80231488,7880,NERSKOGEN LANDHANDEL AS - 7080001238070 Joker Nerskogen NERSKOGSVEIEN 2035 7393 RENNEBU 7393 RENNEBU,RENNEBU,NC MANAGED VPN ACCESS,100000
1611,2660,up,80231466,754,MYKING KOLONIAL ANNE MARGRETHE SYVERSEN - 7080000020553 Nærbutikken Myking Kolonia MYKINGVEGEN 563 3540 NESBYEN 3540 NESBYEN,NESBYEN,NC MANAGED VPN ACCESS,100000
1612,2662,Up,80231441,nan,NORGESGRUPPEN ASA - 7080003200549 45D Norgesgruppen ASA DRAMMENSVEIEN 144 0277 OSLO 0277 OSLO,OSLO,NC MANAGED VPN ACCESS,200000
1613,2664,up,80235005,nan,NORGESGRUPPEN DATA AS - 7080004081611 TI16861 LAKSEVÅG CARL KONOWS GATE 3 5162 LAKSEVÅG 5162 LAKSEVÅG,BERGEN,NC MANAGED VPN ACCESS,80000
1614,2665,Up,80230172,428,SPERREBOTN HANDEL AS - 7080000012374 SPAR Sperrebotn VÅLERVEIEN 925 1591 SPERREBOTN 1591 SPERREBOTN,VÅLER (VIKEN),NC MANAGED VPN ACCESS,100000
1615,2666,up,80231653,nan,NORGESGRUPPEN ASA - 7080000358922 45E Norgesgruppen ASA DRAMMENSVEIEN 145 0277 OSLO 0277 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1616,2667,Up,80231668,1107,C AARLAND AS - 7080000034000 Joker Stolmen ÅRLAND 121 5398 STOLMEN 5398 STOLMEN,AUSTEVOLL,NC MANAGED VPN ACCESS,100000
1617,2668,Up,80231735,473,JAKOB TVEIT AS - 7080000013838 SPAR Treungen TREUNGVEGEN 408 3855 TREUNGEN 3855 TREUNGEN,NISSEDAL,NC MANAGED VPN ACCESS,100000
1618,2669,Up,80230647,4841,HÅKENSTAD NORDRE AS - 7080000446933 Kiwi 250 Sjusjøen SJUSJØVEGEN 2000 2612 SJUSJØEN 2612 SJUSJØEN,RINGSAKER,NC MANAGED VPN ACCESS,100000
1619,2670,Up,80231570,nan,NORGESGRUPPEN DATA AS - 7080004064829 DDL16895 STOA SAGVANNSVEIEN 1 4848 ARENDAL 4848 ARENDAL,ARENDAL,NC MANAGED VPN ACCESS,100000
1620,2671,Up,80231631,10204,NAUSTDAL LANDHANDEL AS - 7080001426125 Joker Naustdal NAUSTEDALEN 952 6817 NAUSTDAL 6817 NAUSTDAL,SUNNFJORD,NC MANAGED VPN ACCESS,100000
1621,2672,Up,80231632,13702,AVDELING BJØLSEN KOLONIAL AS - 7080003528261 Joker Bjølsen BERGENSGATA 3 0468 OSLO 0468 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1622,2673,Up,80231517,nan,NORGESGRUPPEN DATA AS - 7080001484170 DDL BRAGERNES TORG BRAGERNES TORG 1A 3017 DRAMMEN 3017 DRAMMEN,DRAMMEN,NC MANAGED VPN ACCESS,100000
1623,2674,Up,80230420,1408,GULLAUG MAT AS - 7080001109424 Kiwi 516 Gullaug RØYKENVEIEN 14 3427 GULLAUG 3427 GULLAUG,LIER,NC MANAGED VPN ACCESS,100000
1624,2675,Up,80231655,398,MATHUSET SJØBUA AS - 7080001151355 SPAR Sjøbua Valle VALLEVEIEN 1000 3967 STATHELLE 3967 STATHELLE,BAMBLE,NC MANAGED VPN ACCESS,100000
1625,2676,Up,80229189,361,B RØTHE AS - 7080000011063 SPAR Røthe Namsos KIRKEGATA 8 7800 NAMSOS 7800 NAMSOS,NAMSOS,NC MANAGED VPN ACCESS,100000
1626,2677,Up,80230400,383,NG SPAR VEST AS - 7080000914296 SPAR Dale KONSUL JEBSENSGATA 10 5722 DALEKVAM 5722 DALEKVAM,VAKSDAL,NC MANAGED VPN ACCESS,100000
1627,2678,Up,80231569,nan,STASJONSDRIFT ANDREASSEN AS - 7080004098480 HAFSLUND VEISERVICE HAFSLUNDS GATE 34 1738 BORGENHAUGEN 1738 BORGENHAUGEN,SARPSBORG,NC MANAGED VPN ACCESS,100000
1628,2679,Up,80230391,19403,NG KIWI MIDT-NORGE AS - 7080001412791 Kiwi 138 Dalgård DRIVHUSVEGEN 2 7024 TRONDHEIM 7024 TRONDHEIM,TRONDHEIM,NC MANAGED VPN ACCESS,100000
1629,2680,Up,80230637,677,J HANSEN AS - 7080000018482 Joker Tonnes TONNESVEIEN 309 8750 TONNES 8750 TONNES,LURØY,NC MANAGED VPN ACCESS,100000
1630,2681,Up,80230560,719,ERLING AASHEIM AS - 7080001350192 Joker Otnes GAMLE KONGEVEI 2460 2485 RENDALEN 2485 RENDALEN,RENDALEN,NC MANAGED VPN ACCESS,100000
1631,2682,Up,80230818,22343,TØRNBY LANDHANDEL AS - 7080001279738 Joker Rømskog STORVEIEN 503 1950 RØMSKOG 1950 RØMSKOG,AURSKOG-HØLAND,NC MANAGED VPN ACCESS,100000
1632,2683,up,80231492,1312,SKAIDICENTERET AS - 7080000059409 Nærbutikken Skaidi SKAIDIPLASSEN 1 9620 KVALSUND 9620 KVALSUND,HAMMERFEST,NC MANAGED VPN ACCESS,100000
1633,2684,Up,80231262,1366,NG KIWI ØST AS - 7080001008239 Kiwi 442 Borgenhaugen SKJEBERGVEIEN 62 1739 BORGENHAUGEN 1739 BORGENHAUGEN,SARPSBORG,NC MANAGED VPN ACCESS,100000
1634,2685,Up,80230759,111,LARS GAUSTAD AS - 7080000878932 Joker Tomrefjord FJORDVEGEN 445 6393 TOMREFJORD 6393 TOMREFJORD,VESTNES,NC MANAGED VPN ACCESS,100000
1635,2686,Up,80230965,9240,NÆRBUTIKKEN MELANDSJØ AS - 7080003334220 Nærbutikken Melandsjø MELANDSJØVEIEN 270 7250 MELANDSJØ 7250 MELANDSJØ,HITRA,NC MANAGED VPN ACCESS,100000
1636,2687,Up,80230476,2056,BERGSENG DRIFT AS - 7080001093747 Kiwi 233 Stampa NORDSETERVEGEN 42 2618 LILLEHAMMER 2618 LILLEHAMMER,LILLEHAMMER,NC MANAGED VPN ACCESS,100000
1637,2688,Up,80232000,10380,NG KIWI MIDT-NORGE AS - 7080001271244 Kiwi 128 Rønvika NORDSTRANDVEIEN 41 8012 BODØ 8012 BODØ,BODØ,NC MANAGED VPN ACCESS,100000
1638,2689,Up,80231579,nan,VORMSUND VEISERVICE AS - 7080004114296 TIGER VORMSUND KONGSVINGERVEGEN 1989 2160 VORMSUND 2160 VORMSUND,NES,NC MANAGED VPN ACCESS,100000
1639,2690,Up,80230437,164,NG KIWI MØRE AS - 7080001148645 Kiwi 910 Kverve ELLINGSØYVEGEN 51 6057 ELLINGSØY 6057 ELLINGSØY,ÅLESUND,NC MANAGED VPN ACCESS,100000
1640,2691,Up,80231858,862,NILS ENGENESS EFTF KURTH M A ENGENES - 7080000023578 Joker Engenes HAMNENESVEIEN 25 9068 NORD-LENANGEN 9068 NORD-LENANGEN,LYNGEN,NC MANAGED VPN ACCESS,100000
1641,2692,Up,80231619,2253,VÆRLANDET HANDEL AS - 7080000763900 Joker Værlandet NORDSJØVEGEN 1 6986 VÆRLANDET 6986 VÆRLANDET,ASKVOLL,NC MANAGED VPN ACCESS,100000
1642,2693,Up,80231302,4425,NG KIWI MØRE AS - 7080001409265 Kiwi 923 Hatlane SMEDGARDEN 1 6016 ÅLESUND 6016 ÅLESUND,ÅLESUND,NC MANAGED VPN ACCESS,100000
1643,2694,Up,80230245,1393,NORGESGRUPPEN SPAR MIDT-NORGE AS - 7080001107024 SPAR Kyvannet KYVANNSVEGEN 16A 7025 TRONDHEIM 7025 TRONDHEIM,TRONDHEIM,NC MANAGED VPN ACCESS,100000
1644,2695,Up,80230466,1327,JON LYNGNES BENSINSTASJON A/S - 7080000061990 Nærbutikken Lyngnes MATERSVEGEN 82 5498 MATRE 5498 MATRE,KVINNHERAD,NC MANAGED VPN ACCESS,100000
1645,2696,Up,80231851,1232,N SVENDSEN AS - 7080000051687 Joker Våg PRESTEGÅRDSVEIEN 1 8289 ENGELØYA 8289 ENGELØYA,STEIGEN,NC MANAGED VPN ACCESS,100000
1646,2697,Up,80231704,nan,ASKO NORD AS AVD SORTLAND - 7080000081868 - ASKO SORTLAND HAVNEGATA 21 8400 SORTLAND 8400 SORTLAND,SORTLAND,NC MANAGED VPN ACCESS,100000
1647,2698,Up,80230620,7120,STRAUMEN HANDEL AS - 7080000878048 Joker Straumen STRAUMAVEIEN 37 6570 SMØLA 6570 SMØLA,SMØLA,NC MANAGED VPN ACCESS,100000
1648,2699,Up,80230483,402,SKARSMO MAT OG HYTTESERVICE AS - 7080000997190 Joker Skarsmo Joker Skarsmo 5763 SKARE 5763 SKARE,ULLENSVANG,NC MANAGED VPN ACCESS,100000
1649,2700,Up,80230789,1611,NG KIWI VESTFOLD TELEMARK AS - 7080001113209 Kiwi 376 Kjøpmannskjær KIRKEVEIEN 540 3143 KJØPMANNSKJÆR 3143 KJØPMANNSKJÆR,FÆRDER,NC MANAGED VPN ACCESS,100000
1650,2701,up,80231489,1237,TRYGVE AUNE INNEHAVER TERJE AUNE - 7080000051991 Joker Holt DIVIDALSVEIEN 3 9334 ØVERBYGD 9334 ØVERBYGD,MÅLSELV,NC MANAGED VPN ACCESS,100000
1651,2702,Up,80230407,24843,WIGER KOLONIAL AS - 7080004143272 Joker Jar VOLLSVEIEN 76 1358 JAR 1358 JAR,BÆRUM,NC MANAGED VPN ACCESS,100000
1652,2703,Up,80231577,2104,OSLOFJORDMAT AS - 7080000908141 Kiwi 479 Oppsal MEKANIKERVEIEN 32 0683 OSLO 0683 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1653,2704,Up,80231144,433,VARSHA KOLONIAL AS - 7080003409652 Joker Starveien STARVEIEN 6 1088 OSLO 1088 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1654,2705,Down,80230950,2026,ROBRU HANDELSLAG SA - 7080000876013 Joker Robru HEMSEDALSVEGEN 705 3550 GOL 3550 GOL,GOL,NC MANAGED VPN ACCESS,100000
1655,2706,Up,80230782,2344,VERMA NÆRBUTIKK AS - 7080000872664 Nærbutikken Verma ROMSDALSVEGEN 6572 6330 VERMA 6330 VERMA,RAUMA,NC MANAGED VPN ACCESS,100000
1656,2707,Up,80231857,19223,EID HANDELSLAG SA - 7080000958085 JOKER EIDSBYGDA NORVIKVEGEN 269 6350 EIDSBYGDA 6350 EIDSBYGDA,RAUMA,NC MANAGED VPN ACCESS,100000
1657,2708,Up,80230899,8100,LENTUS BUTIKKDRIFT AS - 7080001375256 Joker Grunerløkka SEILDUKSGATA 19A 0553 OSLO 0553 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1658,2709,Up,80230714,54,DRAG SNARKJØP AS - 7080000002566 SPAR Drag HELLANDSVEIEN 1 8270 DRAG 8270 DRAG,HAMARØY,NC MANAGED VPN ACCESS,100000
1659,2710,up,80231736,21844,MAURITZ LANDHANDEL AS - 7080001434434 Nærbutikken Tufsingdal KOPPARLEDEN 6075 2555 TUFSINGDALEN 2555 TUFSINGDALEN,OS,NC MANAGED VPN ACCESS,100000
1660,2711,Up,80231776,16642,TRYSILFJELLET HANDEL AS - 7080003671318 Nærbutikken Trysilfjellet VELKOMSTVEGEN 8 2420 TRYSIL 2420 TRYSIL,TRYSIL,NC MANAGED VPN ACCESS,100000
1661,2712,Down,80231524,11081,GRORUD MAT AS - 7080001284398 Nærbutikken Grorud STJERNEBLOKKVEIEN 6 1083 OSLO 1083 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1662,2713,Up,80230572,14545,NG KIWI ØST AS - 7080003568700 Kiwi 535 Borgarveien BORGARVEIEN 18 1633 GAMLE FREDRIKSTAD 1633 GAMLE FREDRIKSTAD,FREDRIKSTAD,NC MANAGED VPN ACCESS,100000
1663,2714,Up,80230580,17102,LENTUS BUTIKKDRIFT AS - 7080003804303 Joker Langhus REGNBUEVEIEN 2 1405 LANGHUS 1405 LANGHUS,NORDRE FOLLO,NC MANAGED VPN ACCESS,100000
1664,2715,Up,80231331,7720,NÆRKJØP OSLO AS - 7080001235772 Joker Hasle ST. JØRGENS VEI 49 0662 OSLO 0662 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1665,2716,Up,80231037,800,T.G. ALVSAKER AS - 7080001080228 Joker Utne MUSEUMSVEGEN 8 5778 UTNE 5778 UTNE,ULLENSVANG,NC MANAGED VPN ACCESS,100000
1666,2717,Up,80231677,2321,VEGA DAGLIGVARE AS - 7080000866601 SPAR Vega RØRØYVEIEN 4 8983 VEGA 8983 VEGA,VEGA,NC MANAGED VPN ACCESS,100000
1667,2718,Up,80231933,1116,OPPEID HANDEL AS - 7080001097684 SPAR Hamarøy VESTFJORDVEIEN 1604 8294 HAMARØY 8294 HAMARØY,HAMARØY,NC MANAGED VPN ACCESS,100000
1668,2719,Up,80230757,15585,NG KIWI ROMSDAL OG NORDMØRE AS - 7080001361297 Kiwi 944 Eide TORVVEGEN 1 6490 EIDE 6490 EIDE,HUSTADVIKA,NC MANAGED VPN ACCESS,100000
1669,2720,Up,80230802,844,FESTA HANDEL AS - 7080001414665 Joker Festa FESTAVEGEN 11 7340 OPPDAL 7340 OPPDAL,OPPDAL,NC MANAGED VPN ACCESS,100000
1670,2721,Up,80232076,190,LEIF JOHANSEN & CO AS - 7080000006120 Joker Henningsvær DREYERS GATE 59 8312 HENNINGSVÆR 8312 HENNINGSVÆR,VÅGAN,NC MANAGED VPN ACCESS,100000
1671,2722,Up,80231756,1450,OVES VARESENTER AS - 7080000072354 Nærbutikken Maze nærbutikken maze 9525 MAZE 9525 MAZE,GUOVDAGEAIDNU KAUTOKEINO,NC MANAGED VPN ACCESS,100000
1672,2723,Up,80231642,12123,NISSEDAL LANDHANDEL AS - 7080001294953 Nærbutikken Nissedal NISSEDALSVEGEN 910 3854 NISSEDAL 3854 NISSEDAL,NISSEDAL,NC MANAGED VPN ACCESS,100000
1673,2724,Up,80231571,nan,STASJONSDRIFT JARMANN LARSEN AS - 7080004091887 DdL16893 LILLEHAMMER KORGVEGEN 39 2619 LILLEHAMMER 2619 LILLEHAMMER,LILLEHAMMER,NC MANAGED VPN ACCESS,100000
1674,2725,Up,80230388,7521,BJARKØY HANDEL AS - 7080001353414 Nærbutikken Bjarkøy FAGERVIKVEIEN 1 9426 BJARKØY 9426 BJARKØY,HARSTAD,NC MANAGED VPN ACCESS,100000
1675,2726,Up,80230495,3192,NG KIWI VESTFOLD TELEMARK AS - 7080001113155 Kiwi 343 Tollnes STADIONVEGEN 1 3740 SKIEN 3740 SKIEN,SKIEN,NC MANAGED VPN ACCESS,100000
1676,2727,Up,80230161,12242,NG KIWI MIDT-NORGE AS - 7080001293802 Kiwi 117 Frosta FÅNESVEGEN 4 7633 FROSTA 7633 FROSTA,FROSTA,NC MANAGED VPN ACCESS,100000
1677,2728,Up,80231792,5042,V4-MAT AS - 7080001181901 Kiwi 843 Volda VIKEBYGDVEGEN 4 6103 VOLDA 6103 VOLDA,VOLDA,NC MANAGED VPN ACCESS,100000
1678,2729,Up,80230422,202,KASTELLET DAGLIGVARE AS - 7080001099671 SPAR Kastellet LAMBERTSETERVEIEN 7 1160 OSLO 1160 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1679,2730,Up,80230562,4872,REIPÅBUTIKKEN AS - 7080001035679 Joker Reipå REIPÅVEIEN 125 8146 REIPÅ 8146 REIPÅ,MELØY,NC MANAGED VPN ACCESS,100000
1680,2731,Up,80231819,1760,NG KIWI BUSKERUD AS - 7080001112950 Kiwi 332 XL Ligosenteret BETZY KJELSBERGS VEI 263 3028 DRAMMEN 3028 DRAMMEN,DRAMMEN,NC MANAGED VPN ACCESS,100000
1681,2732,Up,80231833,3278,NG KIWI VESTFOLD TELEMARK AS - 7080001113179 Kiwi 358 Bølevegen BØLEVEGEN 12 3724 SKIEN 3724 SKIEN,SKIEN,NC MANAGED VPN ACCESS,100000
1682,2733,Up,80230218,20483,BUTIKKDRIFT HØYDALSMO AS - 7080003907882 Joker Høydalsmo HØYDALSMOVEGEN 807 3891 HØYDALSMO 3891 HØYDALSMO,TOKKE,NC MANAGED VPN ACCESS,100000
1683,2734,Up,80228729,931,NG SPAR VESTFOLD TELEMARK AS - 7080001430832 EUROSPAR Rugtvedt EUROPAVEIEN 139 3962 STATHELLE 3962 STATHELLE,BAMBLE,NC MANAGED VPN ACCESS,100000
1684,2735,Up,80231775,3245,TOMTA MAT AS - 7080001465353 Joker Tomta AAGAARDS PLASS 4 3211 SANDEFJORD 3211 SANDEFJORD,SANDEFJORD,NC MANAGED VPN ACCESS,100000
1685,2736,Down,80231341,446,SVINGEN HANDEL AS - 7080001041274 SPAR Svingen RINGSTADVEGEN 67 6200 STRANDA 6200 STRANDA,STRANDA,NC MANAGED VPN ACCESS,100000
1686,2738,Up,80232141,7160,NG KIWI ØST AS - 7080001218706 Kiwi 548 Årum SUNDLØKKAVEIEN 81 1659 TORP 1659 TORP,FREDRIKSTAD,NC MANAGED VPN ACCESS,100000
1687,2739,Up,80232192,2093,TRESFJORDMAT AS - 7080000602322 SPAR Tresfjord NEREMSVEGEN 6 6391 TRESFJORD 6391 TRESFJORD,VESTNES,NC MANAGED VPN ACCESS,100000
1688,2740,Up,80232193,478,VALDERØY VARESENTER AS - 7080000014033 EUROSPAR Valderøy SKARET 1 6050 VALDERØYA 6050 VALDERØYA,GISKE,NC MANAGED VPN ACCESS,100000
1689,2741,Up,80232191,1105,TREKLØVER MAT AS - 7080001091774 Kiwi 846 Meieribygget Ørst IVAR AASEN-GATA 7 6150 ØRSTA 6150 ØRSTA,ØRSTA,NC MANAGED VPN ACCESS,100000
1690,2742,Down,80231745,22303,MATSERVICE STRANDVEIEN AS - 7080003999337 EUROSPAR Strandveien STRANDVEGEN 108 9006 TROMSØ 9006 TROMSØ,TROMSØ,NC MANAGED VPN ACCESS,100000
1691,2743,Up,80231778,910,SPAR-KJØP AS - 7080000025220 EUROSPAR Hareid KJØPMANNSGATA 13 6060 HAREID 6060 HAREID,HAREID,NC MANAGED VPN ACCESS,100000
1692,2744,Up,80230364,4584,STORCASH NORGE AS - 7080000993437 Kjørbekk Storcash BEDRIFTSVEGEN 24 3735 SKIEN 3735 SKIEN,SKIEN,NC MANAGED VPN ACCESS,100000
1693,2745,Up,80231400,834,ASKO AS - 7080000022502 Kiwi 827 Ørsta HÅKONSGATA 16B 6153 ØRSTA 6153 ØRSTA,ØRSTA,NC MANAGED VPN ACCESS,100000
1694,2746,down,80232045,nan,VESTVÅGØY SERVICESENTER AS - 7080000176823 Tiger Leknes IDRETTSGATA 56 8370 LEKNES 8370 LEKNES,VESTVÅGØY,NC MANAGED VPN ACCESS,80000
1695,2747,Up,80230137,4867,GLOMMA MAT ELVERUM AS - 7080001229566 Kiwi 219 Glomma RINGGATA 53 2318 HAMAR 2318 HAMAR,HAMAR,NC MANAGED VPN ACCESS,100000
1696,2748,Up,80230918,nan,JOH JOHANNSON EIENDOM AS - 7080000000000 KA KARENSLYST ALLÉ 2 0278 OSLO 0278 OSLO,OSLO,NC MANAGED VPN ACCESS,100000
1697,2749,Up,80232316,4356,HORNINDAL MAT AS - 7080001285746 SPAR Hornindal SANDEN 26 6763 HORNINDAL 6763 HORNINDAL,VOLDA,NC MANAGED VPN ACCESS,100000
1698,2750,Up,80231663,1935,NG KIWI VEST AS - 7080001080983 Kiwi 871 Fjaler DALSTUNET 6A 6963 DALE I SUNNFJORD 6963 DALE I SUNNFJORD,FJALER,NC MANAGED VPN ACCESS,100000
1699,2751,Up,80231316,962,NG KIWI ØST AS - 7080001113278 Kiwi 306 Elingaardkilen ENGELSVIKENVEIEN 155 1626 MANSTAD 1626 MANSTAD,FREDRIKSTAD,NC MANAGED VPN ACCESS,100000
